timestamp,PP,timestamphrv,PPhrv
20121009T154400000,PP12,20121010T104200000,PP13
20121009T154500000,PP12,20121010T104300000,PP13
20121009T154600000,PP12,20121010T104400000,PP13
20121009T154700000,PP12,20121010T104500000,PP13
20121009T154800000,PP12,20121010T104600000,PP13
20121009T154900000,PP12,20121010T104700000,PP13
20121009T155000000,PP12,20121010T105100000,PP13
20121009T155100000,PP12,20121010T105200000,PP13
20121009T155200000,PP12,20121010T105300000,PP13
20121009T155300000,PP12,20121010T105400000,PP13
20121009T155400000,PP12,20121010T105500000,PP13
20121009T155500000,PP12,20121010T105600000,PP13
20121009T155600000,PP12,20121010T105700000,PP13
20121009T155700000,PP12,20121010T105800000,PP13
20121009T155800000,PP12,20121010T105900000,PP13
20121009T155900000,PP12,20121010T110000000,PP13
20121009T161300000,PP12,20121010T110100000,PP13
20121009T161400000,PP12,20121010T110200000,PP13
20121009T162200000,PP12,20121010T110300000,PP13
20121009T162300000,PP12,20121010T110400000,PP13
20121009T162400000,PP12,20121010T110500000,PP13
20121009T162500000,PP12,20121010T110600000,PP13
20121009T162600000,PP12,20121010T110700000,PP13
20121009T162700000,PP12,20121010T110800000,PP13
20121009T162800000,PP12,20121010T110900000,PP13
20121009T162900000,PP12,20121010T111000000,PP13
20121009T163000000,PP12,20121010T111100000,PP13
20121009T163100000,PP12,20121010T111200000,PP13
20121009T163200000,PP12,20121010T111300000,PP13
20121009T163300000,PP12,20121010T111400000,PP13
20121009T163400000,PP12,20121010T111500000,PP13
20121009T163500000,PP12,20121010T111600000,PP13
20121009T163600000,PP12,20121010T111700000,PP13
20121009T163700000,PP12,20121010T112900000,PP13
20121009T163800000,PP12,20121010T113000000,PP13
20121009T163900000,PP12,20121010T113100000,PP13
20121009T164000000,PP12,20121010T113200000,PP13
20121009T164100000,PP12,20121010T113300000,PP13
20121009T164200000,PP12,20121010T113400000,PP13
20121009T164300000,PP12,20121010T113800000,PP13
20121009T164400000,PP12,20121010T113900000,PP13
20121009T164500000,PP12,20121010T114000000,PP13
20121009T164600000,PP12,20121010T114100000,PP13
20121009T164700000,PP12,20121010T114200000,PP13
20121009T164800000,PP12,20121010T114300000,PP13
20121009T164900000,PP12,20121010T114400000,PP13
20121009T165000000,PP12,20121010T114500000,PP13
20121009T165100000,PP12,20121010T114600000,PP13
20121009T165200000,PP12,20121010T114700000,PP13
20121009T165300000,PP12,20121010T114800000,PP13
20121009T165400000,PP12,20121010T114900000,PP13
20121009T165500000,PP12,20121010T115000000,PP13
20121009T165600000,PP12,20121010T115100000,PP13
20121009T165700000,PP12,20121010T115200000,PP13
20121009T165800000,PP12,20121010T115300000,PP13
20121009T165900000,PP12,20121010T115400000,PP13
20121009T170000000,PP12,20121010T115500000,PP13
20121009T170100000,PP12,20121010T115600000,PP13
20121009T170200000,PP12,20121010T115700000,PP13
20121009T170300000,PP12,20121010T115800000,PP13
20121009T170400000,PP12,20121010T115900000,PP13
20121009T170500000,PP12,20121010T120000000,PP13
20121009T170600000,PP12,20121010T120100000,PP13
20121009T170700000,PP12,20121010T120200000,PP13
20121009T171900000,PP12,20121010T120300000,PP13
20121009T172000000,PP12,20121010T120400000,PP13
20121009T172100000,PP12,20121010T120500000,PP13
20121009T172900000,PP12,20121010T120600000,PP13
20121009T173000000,PP12,20121010T120700000,PP13
20121009T173100000,PP12,20121010T120800000,PP13
20121009T173200000,PP12,20121010T120900000,PP13
20121009T173300000,PP12,20121010T121000000,PP13
20121009T173400000,PP12,20121010T121100000,PP13
20121009T173500000,PP12,20121010T121200000,PP13
20121009T173600000,PP12,20121010T121300000,PP13
20121009T173700000,PP12,20121010T121400000,PP13
20121009T173800000,PP12,20121010T121500000,PP13
20121009T173900000,PP12,20121010T121600000,PP13
20121009T174000000,PP12,20121010T131700000,PP14
20121009T174100000,PP12,20121010T131800000,PP14
20121009T174200000,PP12,20121010T131900000,PP14
20121009T174300000,PP12,20121010T132000000,PP14
20121009T174400000,PP12,20121010T132100000,PP14
20121009T174500000,PP12,20121010T132200000,PP14
20121009T174600000,PP12,20121010T132700000,PP14
20121009T174700000,PP12,20121010T132800000,PP14
20121009T174800000,PP12,20121010T132900000,PP14
20121009T174900000,PP12,20121010T133000000,PP14
20121009T175000000,PP12,20121010T133100000,PP14
20121009T175100000,PP12,20121010T133200000,PP14
20121009T175200000,PP12,20121010T133300000,PP14
20121009T175300000,PP12,20121010T133400000,PP14
20121009T175400000,PP12,20121010T133500000,PP14
20121009T175500000,PP12,20121010T133600000,PP14
20121009T175600000,PP12,20121010T133700000,PP14
20121009T175700000,PP12,20121010T133800000,PP14
20121009T175800000,PP12,20121010T133900000,PP14
20121010T092600000,PP13,20121010T134000000,PP14
20121010T092700000,PP13,20121010T134100000,PP14
20121010T092800000,PP13,20121010T134200000,PP14
20121010T092900000,PP13,20121010T134300000,PP14
20121010T093000000,PP13,20121010T134400000,PP14
20121010T093100000,PP13,20121010T134500000,PP14
20121010T093200000,PP13,20121010T134600000,PP14
20121010T093300000,PP13,20121010T134700000,PP14
20121010T093400000,PP13,20121010T134800000,PP14
20121010T093500000,PP13,20121010T134900000,PP14
20121010T093600000,PP13,20121010T135000000,PP14
20121010T093700000,PP13,20121010T135100000,PP14
20121010T093800000,PP13,20121010T135200000,PP14
20121010T093900000,PP13,20121010T135300000,PP14
20121010T094000000,PP13,20121010T135400000,PP14
20121010T094100000,PP13,20121010T135500000,PP14
20121010T094200000,PP13,20121010T135600000,PP14
20121010T094300000,PP13,20121010T135700000,PP14
20121010T094400000,PP13,20121010T135800000,PP14
20121010T094500000,PP13,20121010T135900000,PP14
20121010T094600000,PP13,20121010T140000000,PP14
20121010T094700000,PP13,20121010T140100000,PP14
20121010T094800000,PP13,20121010T140200000,PP14
20121010T094900000,PP13,20121010T140300000,PP14
20121010T095000000,PP13,20121010T140400000,PP14
20121010T095100000,PP13,20121010T140500000,PP14
20121010T095200000,PP13,20121010T140600000,PP14
20121010T095300000,PP13,20121010T140700000,PP14
20121010T095400000,PP13,20121010T140800000,PP14
20121010T095500000,PP13,20121010T142500000,PP14
20121010T095600000,PP13,20121010T142600000,PP14
20121010T095700000,PP13,20121010T142700000,PP14
20121010T095800000,PP13,20121010T142800000,PP14
20121010T095900000,PP13,20121010T142900000,PP14
20121010T100000000,PP13,20121010T143000000,PP14
20121010T100100000,PP13,20121010T143400000,PP14
20121010T100200000,PP13,20121010T143500000,PP14
20121010T100400000,PP13,20121010T143600000,PP14
20121010T100500000,PP13,20121010T143700000,PP14
20121010T100600000,PP13,20121010T143800000,PP14
20121010T100700000,PP13,20121010T143900000,PP14
20121010T100800000,PP13,20121010T144000000,PP14
20121010T100900000,PP13,20121010T144100000,PP14
20121010T101000000,PP13,20121010T144200000,PP14
20121010T101100000,PP13,20121010T144300000,PP14
20121010T101200000,PP13,20121010T144400000,PP14
20121010T101300000,PP13,20121010T144500000,PP14
20121010T101400000,PP13,20121010T144600000,PP14
20121010T101700000,PP13,20121010T144700000,PP14
20121010T101800000,PP13,20121010T144800000,PP14
20121010T101900000,PP13,20121010T144900000,PP14
20121010T102000000,PP13,20121010T145000000,PP14
20121010T102100000,PP13,20121010T145100000,PP14
20121010T104000000,PP13,20121010T145200000,PP14
20121010T104100000,PP13,20121010T145300000,PP14
20121010T104200000,PP13,20121010T145400000,PP14
20121010T104300000,PP13,20121010T145500000,PP14
20121010T104900000,PP13,20121010T145600000,PP14
20121010T105000000,PP13,20121010T145700000,PP14
20121010T105100000,PP13,20121010T145800000,PP14
20121010T105200000,PP13,20121010T145900000,PP14
20121010T105300000,PP13,20121010T150000000,PP14
20121010T105400000,PP13,20121010T150100000,PP14
20121010T105500000,PP13,20121010T150200000,PP14
20121010T105600000,PP13,20121010T150300000,PP14
20121010T105700000,PP13,20121010T150400000,PP14
20121010T105800000,PP13,20121010T150500000,PP14
20121010T105900000,PP13,20121010T150600000,PP14
20121010T110000000,PP13,20121010T150700000,PP14
20121010T110100000,PP13,20121010T150800000,PP14
20121010T110200000,PP13,20121010T150900000,PP14
20121010T110300000,PP13,20121010T151000000,PP14
20121010T110400000,PP13,20121010T151100000,PP14
20121010T110500000,PP13,20121010T151200000,PP14
20121010T110600000,PP13,20121010T151300000,PP14
20121010T110700000,PP13,20121010T151400000,PP14
20121010T110800000,PP13,20121010T151500000,PP14
20121010T110900000,PP13,20121010T153900000,PP14
20121010T111000000,PP13,20121010T154000000,PP14
20121010T111100000,PP13,20121010T154100000,PP14
20121010T111200000,PP13,20121010T154200000,PP14
20121010T111300000,PP13,20121010T154300000,PP14
20121010T111400000,PP13,20121010T154400000,PP14
20121010T111500000,PP13,20121010T154700000,PP14
20121010T111600000,PP13,20121010T154800000,PP14
20121010T111700000,PP13,20121010T154900000,PP14
20121010T111800000,PP13,20121010T155000000,PP14
20121010T111900000,PP13,20121010T155100000,PP14
20121010T112700000,PP13,20121010T155200000,PP14
20121010T112800000,PP13,20121010T155300000,PP14
20121010T112900000,PP13,20121010T155400000,PP14
20121010T113000000,PP13,20121010T155500000,PP14
20121010T113100000,PP13,20121010T155600000,PP14
20121010T113200000,PP13,20121010T155700000,PP14
20121010T113300000,PP13,20121010T155800000,PP14
20121010T113400000,PP13,20121010T155900000,PP14
20121010T113500000,PP13,20121010T160000000,PP14
20121010T113600000,PP13,20121010T160100000,PP14
20121010T113700000,PP13,20121010T160200000,PP14
20121010T113800000,PP13,20121010T160300000,PP14
20121010T113900000,PP13,20121010T160400000,PP14
20121010T114000000,PP13,20121010T160500000,PP14
20121010T114100000,PP13,20121010T160600000,PP14
20121010T114200000,PP13,20121010T160700000,PP14
20121010T114300000,PP13,20121010T160800000,PP14
20121010T114400000,PP13,20121010T160900000,PP14
20121010T114500000,PP13,20121010T161000000,PP14
20121010T114600000,PP13,20121010T161100000,PP14
20121010T114700000,PP13,20121010T161200000,PP14
20121010T114800000,PP13,20121010T161300000,PP14
20121010T114900000,PP13,20121015T092500000,PP15
20121010T115000000,PP13,20121015T092600000,PP15
20121010T115100000,PP13,20121015T092700000,PP15
20121010T115200000,PP13,20121015T092800000,PP15
20121010T115300000,PP13,20121015T092900000,PP15
20121010T115400000,PP13,20121015T093000000,PP15
20121010T115500000,PP13,20121015T093600000,PP15
20121010T115600000,PP13,20121015T093700000,PP15
20121010T115700000,PP13,20121015T093800000,PP15
20121010T115800000,PP13,20121015T093900000,PP15
20121010T115900000,PP13,20121015T094000000,PP15
20121010T120000000,PP13,20121015T094100000,PP15
20121010T120100000,PP13,20121015T094200000,PP15
20121010T120200000,PP13,20121015T094300000,PP15
20121010T120300000,PP13,20121015T094400000,PP15
20121010T120400000,PP13,20121015T094500000,PP15
20121010T120500000,PP13,20121015T094600000,PP15
20121010T120600000,PP13,20121015T094700000,PP15
20121010T120700000,PP13,20121015T094800000,PP15
20121010T120800000,PP13,20121015T094900000,PP15
20121010T120900000,PP13,20121015T095000000,PP15
20121010T121000000,PP13,20121015T095100000,PP15
20121010T121100000,PP13,20121015T095200000,PP15
20121010T121200000,PP13,20121015T095300000,PP15
20121010T121300000,PP13,20121015T095400000,PP15
20121010T121400000,PP13,20121015T095500000,PP15
20121010T121500000,PP13,20121015T095600000,PP15
20121010T121600000,PP13,20121015T095700000,PP15
20121010T121700000,PP13,20121015T095800000,PP15
20121010T121800000,PP13,20121015T095900000,PP15
20121010T131500000,PP14,20121015T100000000,PP15
20121010T131600000,PP14,20121015T100100000,PP15
20121010T131700000,PP14,20121015T100200000,PP15
20121010T131800000,PP14,20121015T100300000,PP15
20121010T131900000,PP14,20121015T100400000,PP15
20121010T132000000,PP14,20121015T100500000,PP15
20121010T132100000,PP14,20121015T100600000,PP15
20121010T132200000,PP14,20121015T100700000,PP15
20121010T132300000,PP14,20121015T100800000,PP15
20121010T132400000,PP14,20121015T100900000,PP15
20121010T132500000,PP14,20121015T101000000,PP15
20121010T132600000,PP14,20121015T101100000,PP15
20121010T132700000,PP14,20121015T101200000,PP15
20121010T132800000,PP14,20121015T101300000,PP15
20121010T132900000,PP14,20121015T101400000,PP15
20121010T133000000,PP14,20121015T101500000,PP15
20121010T133100000,PP14,20121015T101600000,PP15
20121010T133200000,PP14,20121015T102700000,PP15
20121010T133300000,PP14,20121015T102800000,PP15
20121010T133400000,PP14,20121015T102900000,PP15
20121010T133500000,PP14,20121015T103000000,PP15
20121010T133600000,PP14,20121015T103100000,PP15
20121010T133700000,PP14,20121015T103200000,PP15
20121010T133800000,PP14,20121015T103600000,PP15
20121010T133900000,PP14,20121015T103700000,PP15
20121010T134000000,PP14,20121015T103800000,PP15
20121010T134100000,PP14,20121015T103900000,PP15
20121010T134200000,PP14,20121015T104000000,PP15
20121010T134300000,PP14,20121015T104100000,PP15
20121010T134400000,PP14,20121015T104200000,PP15
20121010T134500000,PP14,20121015T104300000,PP15
20121010T134600000,PP14,20121015T104400000,PP15
20121010T134700000,PP14,20121015T104500000,PP15
20121010T134800000,PP14,20121015T104600000,PP15
20121010T134900000,PP14,20121015T104700000,PP15
20121010T135000000,PP14,20121015T104800000,PP15
20121010T135100000,PP14,20121015T104900000,PP15
20121010T135200000,PP14,20121015T105000000,PP15
20121010T135300000,PP14,20121015T105100000,PP15
20121010T135400000,PP14,20121015T105200000,PP15
20121010T135500000,PP14,20121015T105300000,PP15
20121010T135600000,PP14,20121015T105400000,PP15
20121010T140000000,PP14,20121015T105500000,PP15
20121010T140100000,PP14,20121015T105600000,PP15
20121010T140200000,PP14,20121015T105700000,PP15
20121010T140300000,PP14,20121015T105800000,PP15
20121010T140400000,PP14,20121015T105900000,PP15
20121010T140500000,PP14,20121015T110000000,PP15
20121010T140600000,PP14,20121015T110100000,PP15
20121010T140700000,PP14,20121015T111500000,PP15
20121010T140800000,PP14,20121015T111600000,PP15
20121010T140900000,PP14,20121015T111700000,PP15
20121010T142300000,PP14,20121015T111800000,PP15
20121010T142900000,PP14,20121015T111900000,PP15
20121010T143000000,PP14,20121015T112000000,PP15
20121010T143100000,PP14,20121015T112300000,PP15
20121010T143200000,PP14,20121015T112400000,PP15
20121010T143300000,PP14,20121015T112500000,PP15
20121010T143400000,PP14,20121015T112600000,PP15
20121010T143500000,PP14,20121015T112700000,PP15
20121010T143600000,PP14,20121015T112800000,PP15
20121010T143700000,PP14,20121015T112900000,PP15
20121010T143800000,PP14,20121015T113000000,PP15
20121010T143900000,PP14,20121015T113100000,PP15
20121010T144000000,PP14,20121015T113200000,PP15
20121010T144100000,PP14,20121015T113300000,PP15
20121010T144200000,PP14,20121015T113400000,PP15
20121010T144300000,PP14,20121015T113500000,PP15
20121010T144400000,PP14,20121015T113600000,PP15
20121010T144500000,PP14,20121015T113700000,PP15
20121010T144600000,PP14,20121015T113800000,PP15
20121010T144700000,PP14,20121015T113900000,PP15
20121010T144800000,PP14,20121015T114000000,PP15
20121010T144900000,PP14,20121015T114100000,PP15
20121010T145000000,PP14,20121015T114200000,PP15
20121010T145100000,PP14,20121015T114300000,PP15
20121010T145200000,PP14,20121015T114400000,PP15
20121010T145300000,PP14,20121015T114500000,PP15
20121010T145400000,PP14,20121015T114600000,PP15
20121010T145500000,PP14,20121015T114700000,PP15
20121010T145600000,PP14,20121015T114800000,PP15
20121010T145700000,PP14,20121015T114900000,PP15
20121010T145800000,PP14,20121015T115000000,PP15
20121010T145900000,PP14,20121015T115100000,PP15
20121010T150000000,PP14,20121015T115200000,PP15
20121010T150100000,PP14,20121015T115300000,PP15
20121010T150200000,PP14,20121015T115400000,PP15
20121010T150300000,PP14,20121015T115500000,PP15
20121010T150400000,PP14,20121015T115600000,PP15
20121010T150500000,PP14,20121015T115700000,PP15
20121010T150600000,PP14,20121015T115800000,PP15
20121010T150700000,PP14,20121015T132700000,PP16
20121010T150800000,PP14,20121015T132800000,PP16
20121010T150900000,PP14,20121015T132900000,PP16
20121010T151000000,PP14,20121015T133000000,PP16
20121010T151100000,PP14,20121015T133100000,PP16
20121010T151200000,PP14,20121015T133200000,PP16
20121010T151300000,PP14,20121015T134100000,PP16
20121010T151400000,PP14,20121015T134200000,PP16
20121010T151500000,PP14,20121015T134300000,PP16
20121010T151600000,PP14,20121015T134400000,PP16
20121010T151700000,PP14,20121015T134500000,PP16
20121010T153700000,PP14,20121015T134600000,PP16
20121010T153800000,PP14,20121015T134700000,PP16
20121010T153900000,PP14,20121015T134800000,PP16
20121010T154000000,PP14,20121015T134900000,PP16
20121010T154100000,PP14,20121015T135000000,PP16
20121010T154200000,PP14,20121015T135100000,PP16
