PP,C,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed
PP11,3,20121009T114000000,0934879227,0465779075,156E-04,0073892958,722E-04,0158684999,0002339793,0005260185,-0073951244,-0634216564,-852561376,-5569047036,0350877193,0005847953,0035087719,0432748538,0,0304093567,0011695906,0532163743,0350877193,001754386,0192982456,0461988304,0532163743,0935672515,0,0,0005847953,0,0,0,2391812865,1625730994,0543859649,0116959064,0,0748538012,0128654971,0,0
PP11,3,20121009T114100000,093932679,065344454,0001192055,0029347759,829E-04,0148913378,0007364094,0002402226,-0028260957,-4561087525,-9359454649,-6064120156,0198237885,0004405286,0013215859,0202643172,0008810573,0207048458,0008810573,0665198238,0286343612,0008810573,0008810573,0101321586,0057268722,1845814978,0,0,0,0,0,0013215859,127753304,0704845815,0044052863,0616740088,0140969163,0392070485,0,0,0
PP11,3,20121009T114200000,0944118695,058205349,0001223597,0038139222,0001814791,0116996683,0003368744,0003834506,-0037494333,-2509679161,-6008065267,-5857186512,0622641509,0023584906,0033018868,0443396226,0,0235849057,0014150943,0622641509,0283018868,0037735849,0018867925,0051886792,0254716981,1283018868,0,0,0018867925,0,0,0023584906,1518867925,2589622642,0018867925,0,0,1377358491,0051886792,0,014150943
PP11,3,20121009T114300000,0951639467,0449817783,216E-04,0071526716,600E-04,0140329579,0014726714,0002554775,-0071310674,0600809215,-9309076618,-6273756644,0126696833,0009049774,0,0321266968,0,0457013575,0022624434,0574660633,0402714932,0,0036199095,0,0371040724,2384615385,0,0,0,0,0,0,1977375566,1769230769,0009049774,0,0,0158371041,0004524887,0,0
PP11,3,20121009T114400000,0944675436,0505900492,711E-04,0060643732,517E-04,0189467973,0006771077,0002562459,-0060015413,0624671025,-6732970168,-5112339797,0378854626,0030837004,0,0273127753,0,027753304,0013215859,0484581498,0414096916,0044052863,0004405286,00969163,0215859031,172246696,0,0,0,0,0,0013215859,2,159030837,0,0,0,0757709251,0026431718,0,0
PP11,3,20121009T114500000,0936025719,0533762948,527E-04,0058356488,0001228031,0092333081,000216684,0003336384,-0057829597,-3381062058,-1163373699,-4473927627,0052631579,0,0026315789,0228070175,0092105263,0359649123,0087719298,0368421053,0596491228,0013157895,0087719298,001754386,0385964912,1399122807,0,0,0,0,0,0,2298245614,1697368421,0004385965,0048245614,0,0061403509,0,0,021929825
PP11,3,20121009T114600000,0957209899,0579712894,186E-04,0029229749,327E-04,0173443741,0009690623,0001969013,-0029078001,-2927295972,-7875970941,-718422256,0182978723,0,0012765957,0208510638,0,0434042553,0017021277,074893617,0229787234,0,0059574468,0157446809,0689361702,2165957447,0,0,0,0,0,0,1510638298,1391489362,0140425532,0012765957,0,0336170213,0,0,0
PP11,3,20121009T114700000,0941918178,0416317051,0001387324,0052940733,471E-04,0267952148,0020749415,0002476963,-0051638584,0535008302,-7729279975,-5784659903,02039801,0059701493,0004975124,0278606965,0,0144278607,0059701493,0472636816,0437810945,0029850746,0383084577,0482587065,0223880597,1845771144,0,0,0,0,0,0044776119,1393034826,0393034826,0313432836,0024875622,0,0343283582,0064676617,0,0
PP11,3,20121009T114800000,0919645473,0480305912,0003286578,0019371715,938E-04,0225896922,000398229,0001019093,-0016177882,-8689258659,-8365014436,-6469357582,0208530806,0023696682,0042654028,0260663507,0,0620853081,0033175355,0739336493,0232227488,0004739336,0,0052132701,0483412322,2791469194,0014218009,0,0,0,0,0,2099526066,0739336493,0056872038,0047393365,0,028436019,0,0,0
PP11,3,20121009T114900000,0910544993,052511972,567E-04,0027804769,253E-04,0129112505,0018054296,0010212305,-0032355368,-299487188,-6288673293,-5988970821,0228699552,0,001793722,0560538117,0,032735426,0031390135,0627802691,0251121076,0089686099,002690583,0053811659,0748878924,3035874439,0,0,0080717489,0,0,0,1089686099,1986547085,0399103139,0739910314,0071748879,0452914798,0233183857,0,0
PP11,3,20121009T115000000,0899026095,0583355722,0012242985,0049210409,622E-04,0130467707,0008981847,0009533082,-0040860863,-3007303974,-1043225572,-4465591227,0352631579,0052631579,0136842105,0468421053,0,0431578947,0021052632,0610526316,0078947368,0194736842,0005263158,0194736842,0905263158,1842105263,01,0,0084210526,0,0,0147368421,0978947368,1684210526,0115789474,0505263158,0,0957894737,0194736842,0,052631579
PP11,3,20121009T115100000,0926870039,0530832302,0006615305,0094442045,654E-04,0169211947,0011130496,0004189139,-0087920403,2204291346,-0572967,-2779738199,0275167785,0040268456,0053691275,0241610738,0,0302013423,0020134228,0436241611,0308724832,0093959732,0087248322,0422818792,0375838926,1563758389,0,0,0013422819,0,0,0067114094,1140939597,1483221477,0087248322,0,0,055704698,0040268456,0,06711409
PP11,3,20121009T115200000,0936360419,0599942576,0007374701,0028811245,584E-04,0122399423,0006300431,0002594905,-0021694224,-0425384735,-2594335621,-3355878828,0385869565,0059782609,0010869565,027173913,0,0119565217,010326087,0358695652,0342391304,0157608696,0070652174,0255434783,0309782609,1293478261,0005434783,0,0119565217,0,0,0038043478,1565217391,1755434783,0048913043,0,0,0657608696,0070652174,0,010869565
PP11,3,20121009T115300000,0873919054,0812394026,0020671763,0070849527,0008951608,0032656858,0001175223,0004820601,-0053467434,3336280748,1062107408,-4114473817,0150793651,0126984127,0103174603,0095238095,0182539683,0388888889,0047619048,0388888889,0,0349206349,0,0071428571,1095238095,0722222222,0,0,0285714286,0,0,0063492063,0325396825,0563492063,0031746032,0007936508,0015873016,0301587302,0,0,03968254
PP11,3,20121009T115400000,093662863,0373216501,0006525288,0018930138,152E-04,0326265047,0013010775,0002433884,-001256751,0358697198,-4977296574,-5073977428,0453947368,0006578947,0046052632,0026315789,0546052632,0098684211,0131578947,0526315789,0348684211,0006578947,1625,1348684211,0598684211,1953947368,0,0,0072368421,0,0,0296052632,15,1407894737,0210526316,0,0,0993421053,0046052632,0,0
PP11,3,20121009T115500000,0925928769,0546430755,0017638196,004396083,0003513745,0198006082,000630548,0002165666,-0029266657,-059056337,0192254633,-5934269214,0263157895,0005263158,0,0010526316,0442105263,02,0036842105,0563157895,0215789474,0068421053,1163157895,0631578947,0678947368,1910526316,0,0,0015789474,0,0,0342105263,1205263158,1589473684,0,0,0,0526315789,0005263158,0,015789474
PP11,3,20121009T115600000,0881776361,0777813648,0050736801,0090766743,0003223939,0057391643,0001341998,0002559565,-0040075431,4696666334,1584355959,-2545216049,0084615385,0123076923,0023076923,0046153846,0015384615,0276923077,0,0207692308,0092307692,0176923077,0223076923,0630769231,0646153846,0338461538,0,0,0207692308,0,0,0646153846,0315384615,0530769231,0176923077,0,0,0169230769,0,0,038461538
PP11,3,20121009T115700000,089493867,0854089638,0044175339,0042353911,0002883116,0087127739,917E-04,0001520533,0001399268,281912379,9516774384,-3690984716,0038095238,0104761905,0,0019047619,0114285714,020952381,0019047619,0352380952,0161904762,0133333333,0123809524,0447619048,0657142857,0371428571,0,0,0057142857,0,0,0514285714,0533333333,0142857143,0,0,0,0095238095,0,0,038095238
PP11,3,20121009T115800000,091371345,0647428975,0015867373,0063782649,0014991674,009961673,0007598068,0001948671,-0061787863,5546441405,2981105021,-4316052758,0190082645,0041322314,0024793388,0008264463,0157024793,047107438,0,0429752066,0223140496,0132231405,0123966942,0256198347,1066115702,1231404959,0,0,0,0,0,0247933884,0892561983,0107438017,0008264463,0,0,0280991736,0,0,0
PP11,3,20121009T115900000,0859901748,0803473448,0029666453,0073491628,0003582117,0162651604,483E-04,0002154415,-0044174903,4075507152,1908948514,-255939838,014,01,004,0,006,008,0,028,002,034,024,076,0,02,002,0,044,0,0,086,04,02,0,0,0,024,008,0,08
PP11,3,20121009T120000000,0920896105,060385843,0008982933,006329604,0005851082,0083581984,0003016768,0003351634,-0058709992,-1511169813,-0143958684,-487623024,0202531646,003164557,0,0,0512658228,0246835443,0018987342,0373417722,0316455696,0183544304,0126582278,0291139241,0518987342,1101265823,0,0088607595,0240506329,0,0,0151898734,0797468354,1550632911,0449367089,0107594937,0012658228,0487341772,0,0,088607595
PP11,3,20121009T120100000,0906795631,0472639746,0003172829,0059579007,901E-04,0221518279,0006296296,0007364764,-0057307726,-4487214012,-5166824959,-473405207,0353658537,0012195122,0036585366,0,0402439024,0195121951,0054878049,0634146341,018902439,012804878,031097561,0262195122,0298780488,2323170732,0006097561,0,0042682927,0,0,0073170732,1682926829,1634146341,0170731707,0585365854,0,0676829268,0018292683,0024390244,0
PP11,3,20121009T120200000,0918476009,050572091,0001683235,0062890879,722E-04,0229025847,0016974936,0005142359,-0062000802,0877869688,-1477167547,-307362531,0655172414,0077586207,0,0017241379,0086206897,0362068966,0,0663793103,0129310345,0112068966,0172413793,0629310345,0379310345,1456896552,0,0,0,0,0,000862069,0913793103,1456896552,0163793103,0,0,1370689655,0103448276,0,025862069
PP11,3,20121009T120300000,0914037862,0583766632,0011966988,0096567409,695E-04,0050397077,0001110504,0007090639,-008522787,1381975316,1898777506,-4375150818,0282258065,0161290323,0008064516,0008064516,0040322581,05,0,0548387097,0169354839,0153225806,0580645161,0346774194,1096774194,0266129032,0,0,010483871,0,0,0314516129,1798387097,1677419355,0048387097,0,0,0556451613,0024193548,0,0
PP11,3,20121009T120400000,0944316319,0648880719,0003537239,0041245672,681E-04,006204515,0001409399,0006754376,-0037933422,-3044751346,-7385089047,-4386341195,071875,006875,0,000625,003125,040625,0,043125,04875,004375,084375,045625,045625,0475,0,000625,0,0,0,0125,14125,3075,004375,0,0,159375,009375,0,0
PP11,3,20121009T120500000,087764897,0760067836,0012694143,0012408175,0001339824,0074381584,000126946,0001610235,-100E-04,-1086641953,-5412482049,-5515102269,019858156,009929078,0,0056737589,0,0375886525,0035460993,0687943262,0191489362,004964539,0156028369,0078014184,009929078,1397163121,0,0007092199,0,0,0,0014184397,0354609929,0560283688,0134751773,0333333333,0,0482269504,0007092199,0,0
PP11,3,20121009T120600000,0915170991,0471783456,0013816799,0061812589,370E-04,0124547785,0027421771,0003901162,-0050096078,0225910469,2327304743,-5859733505,0350877193,0134502924,0,0157894737,016374269,0005847953,0222222222,0549707602,0140350877,0175438596,2222222222,0128654971,0625730994,1415204678,0,0005847953,0321637427,0005847953,0,0526315789,116374269,067251462,0362573099,0,0,0801169591,0134502924,0,0
PP11,3,20121009T120700000,0897766756,036343067,000507179,0115887943,0003062991,0197222806,0021661081,0003019263,-0111933163,0378171845,-2003905674,-4397520784,0195402299,0114942529,0022988506,0057471264,0264367816,016091954,024137931,0712643678,0149425287,0057471264,2229885057,0298850575,0586206897,1333333333,0,0,0057471264,0,0,0425287356,1206896552,1252873563,0,0057471264,0,0390804598,0,0,091954023
PP11,3,20121009T120800000,0872417094,0501561363,0047900164,0024487797,0006723303,0124900958,0007257396,0005584898,0020991467,0272865209,9078186788,-5326461889,0575757576,0318181818,0136363636,0166666667,0,0075757576,003030303,05,0015151515,0303030303,1318181818,0060606061,0151515152,1439393939,0075757576,0,0681818182,0045454545,0075757576,0303030303,0757575758,0863636364,0257575758,0090909091,0,1166666667,053030303,0,0287878788
PP11,3,20121009T120900000,0854586349,0769972815,0071712605,005800808,0004596403,0003201939,361E-04,0003743693,0013704518,2492797051,2483987626,-1218533976,0195121951,0463414634,0292682927,0,0,0292682927,0,0097560976,0024390244,0365853659,0,0195121951,0268292683,0,0,0024390244,0609756098,0,0,0853658537,0,0341463415,0,0,0,0609756098,0,0,0
PP11,3,20121009T121000000,0913110482,0581204687,000389954,0106187913,0004977766,0079268431,0001297559,0004905155,-0102368024,-3477753836,-8972550422,-2670265273,0313253012,0096385542,0060240964,0036144578,0096385542,0096385542,0156626506,0265060241,0518072289,0060240964,1168674699,0807228916,0204819277,0228915663,0,021686747,0265060241,0,0,0012048193,113253012,1072289157,0204819277,0,0,0698795181,0012048193,0,0204819277
PP11,3,20121009T121100000,0922628582,0685698977,0012467467,0063937127,0001278831,0064735825,0004149378,0001698384,-005222493,-0474838253,-1307095198,-4116626409,0028368794,0120567376,0021276596,004964539,0078014184,019858156,0446808511,0397163121,0312056738,0127659574,1425531915,0007092199,0219858156,0539007092,0,0007092199,0063829787,0,0,0106382979,0765957447,0205673759,0460992908,0028368794,0,0028368794,004964539,0,056737589
PP11,3,20121009T121200000,0887110529,0544058608,005828838,0174821184,0009364883,001952668,414E-04,0004110273,-0118989003,-0033138189,6491974893,-2414449884,0178571429,0035714286,0,0035714286,0,0071428571,0107142857,0392857143,0035714286,0392857143,05,0357142857,05,0035714286,0107142857,0357142857,0035714286,0,0035714286,0178571429,1142857143,1357142857,0,0,0,0321428571,0,0,0
PP11,3,20121009T121300000,06152028,041955416,0111356938,0010793694,167E-04,0113900178,0001368273,0006630914,010056324,-03936362,149838916,109995004,04,02,04,0,0,0,0,02,0,0,0,12,0,06,0,0,0,0,0,02,0,04,0,0,0,18,0,0,02
PP11,3,20121009T121400000,0867814494,0767641835,0005477064,005271725,0086421594,000792531,658E-05,000184534,-0100613605,3303595484,1965670871,-6136703452,0,0290322581,0,0258064516,0,0548387097,0,0064516129,0161290323,0161290323,0129032258,0,235483871,0032258065,0,0,0032258065,0,0032258065,0,0064516129,0,0161290323,0,0,0,0,0,032258065
PP11,3,20121009T121500000,082568523,045841217,522E-05,0101022762,110E-04,0178093291,0025039372,0008839556,-0100970537,25750565,-36168751,-115632694,08,0,0,0,0,0,0,08,01,0,13,15,12,09,0,0,0,0,0,0,05,37,0,01,0,24,0,0,0
PP11,3,20121009T121600000,0779223377,0772228745,0008956358,0069452642,978E-04,0125554756,0002662993,817E-04,-0060496281,-0307804214,2482414216,326315449,0032258065,0548387097,0032258065,0064516129,0225806452,0612903226,0032258065,0161290323,0,0225806452,0516129032,164516129,2258064516,0258064516,0,0,0032258065,0,0,0,0,2322580645,0,0032258065,0,0032258065,0,0,0451612903
PP11,3,20121009T121700000,07730844,0449064642,0001762837,0019024997,0025455566,0042357638,713E-04,0036808375,-0055859495,-4113062335,-8087180087,-4778522,0347826087,0,0043478261,0,0130434783,0,0043478261,0913043478,0043478261,0,0,0304347826,1956521739,1304347826,0,0,0,0,0,0,0086956522,2608695652,0,0434782609,0826086957,0565217391,0,0,0
PP12,1,20121009T150400000,0752484614,0008778931,0825623286,0024017104,579E-04,733E-05,0010023245,0002561826,0793668643,-2233115586,-8349858143,4543708571,0571428571,0,0285714286,0,0571428571,0,0,0571428571,0,0,0142857143,0,0,0,2285714286,0,0,2571428571,3285714286,0,0,0,0,0,0,1285714286,0,0,0571428571
PP12,1,20121009T151500000,0860709829,0348898682,037898763,0091353284,0019113583,0023853744,0011210418,002344042,0266091168,-3241010842,-4244363281,-5491322669,0258928571,0669642857,0625,0330357143,0223214286,0026785714,0,0410714286,0071428571,0071428571,0035714286,0276785714,0089285714,0071428571,0116071429,0116071429,0089285714,0723214286,0116071429,0071428571,0,03125,0053571429,0,0,0669642857,0133928571,0,2285714286
PP12,1,20121009T151600000,089214002,0524704524,0075937097,0095885188,0020364617,0121966465,650E-04,0014428441,-0032336509,-4839722042,-4736868503,-2506189163,0407725322,0484978541,0467811159,0394849785,0270386266,00472103,0,0673819742,0120171674,0034334764,0103004292,0137339056,0064377682,0429184549,0012875536,0021459227,0034334764,0004291845,0,0,0,0017167382,0,0,0,0836909871,0017167382,0,1824034335
PP12,1,20121009T151700000,0907192498,0477581708,021363017,0096518215,0014019654,0121333861,873E-04,0009960081,0113106336,-1533310022,-6805798036,-3497153516,0601694915,0656779661,0618644068,05,0220338983,0025423729,0,0508474576,0203389831,0076271186,0055084746,0334745763,0,013559322,0055084746,0042372881,0,0,0,0,0,0097457627,0008474576,0016949153,0,1449152542,0,0,2309322034
PP12,1,20121009T151800000,0920834191,0474711108,0082480422,0051939833,0003999938,0143636399,000732058,0017793139,0023572444,-429003113,-9070492967,-2629502465,0340248963,02406639,0215767635,0153526971,0618257261,0041493776,0,0730290456,0107883817,0037344398,1394190871,1062240664,0095435685,0352697095,0,0269709544,0,0,0,001659751,0,0211618257,0033195021,0116182573,0,0580912863,0,0,0717842324
PP12,1,20121009T151900000,089040439,0345449765,0155596591,0041919401,0005173508,0125070085,0002274316,0002374783,0111550035,-6395861553,-8958254858,-3508797403,05125,05125,05125,03375,04375,0091666667,0,0558333333,0275,0,04625,02625,0066666667,0395833333,0004166667,0,0,0,00125,0,0004166667,04875,0004166667,0,0,1254166667,0,0,254166667
PP12,1,20121009T152000000,0909768208,0393678372,0070224828,009104133,0009316063,0180511814,001380564,0010872633,-0022430019,-381884461,-7232530782,-3369163059,0414529915,0478632479,0393162393,0316239316,0260683761,0021367521,0,0594017094,0170940171,002991453,0717948718,0517094017,0021367521,0512820513,0,0,0,0,0,0,0008547009,0,0008547009,0,0,0884615385,0,0,1786324786
PP12,1,20121009T152100000,0901496262,0358277735,0237037578,0065715546,0010361448,0123485823,0001330576,000654478,016794227,-2085794676,-6404586933,-2472771015,0579166667,05875,0570833333,0416666667,0175,0079166667,0,0679166667,00875,0008333333,0154166667,0154166667,0008333333,0175,0020833333,0025,0129166667,0,0004166667,0004166667,0,0220833333,0,0004166667,0,12,0,01,2216666667
PP12,1,20121009T152200000,090698759,0489332363,009395686,0057622171,0005637891,0141532688,0002602879,0004386131,0034465605,-2099399363,-7249868874,-3183405432,0283333333,0429166667,0404166667,03125,0354166667,0045833333,0,0745833333,0166666667,00125,06125,0491666667,0016666667,0420833333,0,0033333333,0,0,0,0,0008333333,0229166667,0,00125,0,06375,0,025,1458333333
